Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,X,Y,Z,s_m,kappa,lat_acc_smooth,v_ms,lat_acc_est,in_curve_est
2024-04-07 06:52:56.185,11196.0,248.0,6,100.0,False,0,car,0 days 00:01:09.031000,0 days 02:51:54.551000,4172.0447222222265,-1229.3,64.4,81.3,3753.4229441446946,0.00041060982960688973,1.948622450628252,68.88888888888889,1.948622450628252,1
2024-04-07 06:52:56.425,11314.0,255.0,6,100.0,False,0,car,0 days 00:01:09.271000,0 days 02:51:54.791000,4189.0447222222265,-1213.9,54.5,80.9,3770.9157998292303,0.00040136087275018106,1.948622450628252,70.83333333333333,2.0137724344583736,1
2024-04-07 06:52:56.625,11582.0,258.0,6,100.0,False,0,car,0 days 00:01:09.471000,0 days 02:51:54.991000,4203.37805555556,-1199.3,45.6,80.8,3788.9579726473803,0.00038914092527565926,1.7329614679108514,71.66666666666667,1.9986710300963726,1
2024-04-07 06:52:56.865,11710.0,262.0,6,100.0,False,0,car,0 days 00:01:09.711000,0 days 02:51:55.231000,4220.844722222227,-1184.3,36.6,80.8,3807.0001454655303,0.0,0.0,72.77777777777777,0.0,0
2024-04-07 06:52:57.265,11010.0,267.0,7,100.0,False,0,car,0 days 00:01:10.111000,0 days 02:51:55.631000,4250.511388888894,-1167.6,27.2,80.9,3826.163913362267,0.0,0.0,74.16666666666667,0.0,0
2024-04-07 06:52:57.585,10869.0,271.0,7,100.0,False,0,car,0 days 00:01:10.431000,0 days 02:51:55.951000,4274.600277777782,-1130.7,7.1,81.5,3845.327681259004,0.0,0.0,75.27777777777777,0.0,0
2024-04-07 06:52:57.865,10867.0,275.0,7,100.0,False,0,car,0 days 00:01:10.711000,0 days 02:51:56.231000,4295.989166666671,-1111.6,-2.6,82.0,3866.7496326173655,0.0,0.0,76.38888888888889,0.0,0
2024-04-07 06:52:58.105,11024.0,276.0,7,100.0,False,0,car,0 days 00:01:10.951000,0 days 02:51:56.471000,4314.3891666666705,-1111.6,-2.6,82.0,3888.171583975727,0.0,0.0,76.66666666666667,0.0,0
2024-04-07 06:52:58.345,11063.0,279.0,7,100.0,False,0,car,0 days 00:01:11.191000,0 days 02:51:56.711000,4332.989166666671,-1088.1,-14.1,82.6,3909.5935353340888,0.0,0.0,77.5,0.0,0
2024-04-07 06:52:58.665,11132.0,281.0,7,100.0,False,0,car,0 days 00:01:11.511000,0 days 02:51:57.031000,4357.966944444448,-1088.1,-14.1,82.6,3909.5935353340888,0.0,0.0,78.05555555555556,0.0,0
2024-04-07 06:52:58.866,11132.0,283.0,7,100.0,False,0,car,0 days 00:01:11.712000,0 days 02:51:57.232000,4373.767777777782,-1042.3,-34.2,83.8,3935.756486237991,0.0,0.0,78.61111111111111,0.0,0
2024-04-07 06:52:59.106,11238.0,285.0,7,100.0,False,0,car,0 days 00:01:11.952000,0 days 02:51:57.472000,4392.767777777782,-1042.3,-34.2,83.8,3935.756486237991,0.05,2.425950599959361,79.16666666666667,313.36805555555566,1
2024-04-07 06:52:59.546,11304.0,287.0,7,100.0,False,0,car,0 days 00:01:12.392000,0 days 02:51:57.912000,4427.845555555559,-1001.0,-49.8,84.9,3979.904532627384,-0.007228849753790323,2.425950599959361,79.72222222222221,45.94391399459529,1
2024-04-07 06:52:59.786,11389.0,288.0,7,100.0,False,0,car,0 days 00:01:12.632000,0 days 02:51:58.152000,4447.04555555556,-1001.0,-49.8,84.9,3979.904532627384,-0.05,2.425950599959361,80.0,320.0,1
2024-04-07 06:53:00.066,11409.0,289.0,7,100.0,False,0,car,0 days 00:01:12.912000,0 days 02:51:58.432000,4469.523333333338,-949.4,-67.8,86.0,4004.1276620701296,-0.0003764361032012706,2.425950599959361,80.27777777777777,2.425950599959361,1
2024-04-07 06:53:00.226,11477.0,290.0,7,100.0,False,0,car,0 days 00:01:13.072000,0 days 02:51:58.592000,4482.412222222227,-949.4,-67.8,86.0,4018.706070762439,-8.422285091631364e-05,0.5465387162084859,80.55555555555556,0.5465387162084859,0
2024-04-07 06:53:00.506,11496.0,290.0,7,100.0,False,0,car,0 days 00:01:13.352000,0 days 02:51:58.872000,4504.967777777782,-926.4,-75.4,86.3,4042.9292002051848,-5.0688543145988065e-05,0.3289279690260491,80.55555555555556,0.3289279690260491,0
2024-04-07 06:53:00.706,11500.0,292.0,7,100.0,False,0,car,0 days 00:01:13.552000,0 days 02:51:59.072000,4521.190000000005,-912.6,-80.1,86.4,4065.792489557332,0.0,0.0,81.11111111111111,0.0,0
2024-04-07 06:53:00.946,11532.0,292.0,7,100.0,False,0,car,0 days 00:01:13.792000,0 days 02:51:59.312000,4540.656666666671,-889.6,-87.9,86.4,4088.655778909479,0.0,0.0,81.11111111111111,0.0,0
2024-04-07 06:53:01.186,10595.0,293.0,7,100.0,False,0,car,0 days 00:01:14.032000,0 days 02:51:59.552000,4560.190000000004,-867.9,-95.1,86.4,4111.519068261626,0.0,0.0,81.38888888888889,0.0,0
2024-04-07 06:53:01.426,10614.0,294.0,7,100.0,False,0,car,0 days 00:01:14.272000,0 days 02:51:59.792000,4579.7900000000045,-867.9,-95.1,86.4,4135.805690093408,0.0,0.0,81.66666666666667,0.0,0
2024-04-07 06:53:01.706,10577.0,296.0,8,100.0,False,0,car,0 days 00:01:14.552000,0 days 02:52:00.072000,4602.812222222226,-825.8,-109.1,86.4,4158.668979445555,0.0,0.0,82.22222222222221,0.0,0
2024-04-07 06:53:02.066,10607.0,297.0,8,100.0,False,0,car,0 days 00:01:14.912000,0 days 02:52:00.432000,4632.512222222226,-801.2,-117.4,86.4,4184.631452363211,-4.532610214787337e-05,0.0,82.5,0.30850078274396314,0
2024-04-07 06:53:02.226,10609.0,298.0,8,100.0,False,0,car,0 days 00:01:15.072000,0 days 02:52:00.592000,4645.756666666671,-801.2,-117.4,86.4,4222.926752335923,3.072903725302008e-05,0.0,82.77777777777777,0.21056029507848725,0
2024-04-07 06:53:02.665,10644.0,299.0,8,100.0,False,0,car,0 days 00:01:15.511000,0 days 02:52:01.031000,4682.218055555559,-764.9,-129.6,86.4,4248.889225253579,0.0,0.0,83.05555555555556,0.0,0
2024-04-07 06:53:02.985,10690.0,300.0,8,100.0,False,0,car,0 days 00:01:15.831000,0 days 02:52:01.351000,4708.884722222226,-725.3,-142.9,86.3,4287.184525226291,0.0,0.0,83.33333333333333,0.0,0
2024-04-07 06:53:03.225,10709.0,301.0,8,100.0,False,0,car,0 days 00:01:16.071000,0 days 02:52:01.591000,4728.951388888892,-725.3,-142.9,86.3,4325.479825199003,0.0,0.0,83.61111111111111,0.0,0
2024-04-07 06:53:03.505,10733.0,302.0,8,100.0,False,0,car,0 days 00:01:16.351000,0 days 02:52:01.871000,4752.440277777781,-682.5,-157.2,86.3,4347.331369766836,0.0,0.0,83.88888888888889,0.0,0
2024-04-07 06:53:03.825,10780.0,303.0,8,100.0,False,0,car,0 days 00:01:16.671000,0 days 02:52:02.191000,4779.373611111116,-661.8,-164.2,86.3,4369.1829143346695,0.0,0.0,84.16666666666667,0.0,0
2024-04-07 06:53:04.065,10807.0,303.0,8,100.0,False,0,car,0 days 00:01:16.911000,0 days 02:52:02.431000,4799.5736111111155,-661.8,-164.2,86.3,4391.034458902503,0.0,0.0,84.16666666666667,0.0,0
2024-04-07 06:53:04.305,10816.0,304.0,8,100.0,False,0,car,0 days 00:01:17.151000,0 days 02:52:02.671000,4819.840277777782,-625.0,-176.5,86.3,4409.629081781174,0.0,0.0,84.44444444444444,0.0,0
2024-04-07 06:53:04.625,10802.0,304.0,8,100.0,False,0,car,0 days 00:01:17.471000,0 days 02:52:02.991000,4846.862500000005,-607.4,-182.5,86.3,4428.223704659846,0.0,0.0,84.44444444444444,0.0,0
2024-04-07 06:53:04.865,10832.0,304.0,8,100.0,False,0,car,0 days 00:01:17.711000,0 days 02:52:03.231000,4867.129166666671,-591.4,-187.8,86.3,4446.818327538517,0.0,0.0,84.44444444444444,0.0,0
2024-04-07 06:53:05.025,10832.0,304.0,8,100.0,False,0,car,0 days 00:01:17.871000,0 days 02:52:03.391000,4880.640277777782,-573.8,-193.8,86.3,4463.673297132083,0.0,0.0,84.44444444444444,0.0,0
2024-04-07 06:53:05.185,10859.0,305.0,8,100.0,False,0,car,0 days 00:01:18.031000,0 days 02:52:03.551000,4894.195833333339,-559.3,-198.6,86.3,4480.528266725648,0.0005149096539821213,3.695946802599292,84.72222222222221,3.695946802599292,1
2024-04-07 06:53:05.386,10817.0,304.0,8,100.0,False,0,car,0 days 00:01:18.232000,0 days 02:52:03.752000,4911.169166666671,-559.3,-198.6,86.3,4498.771073527234,0.0029393686740442943,20.960238841086227,84.44444444444444,20.960238841086227,1
2024-04-07 06:53:05.626,10811.0,304.0,8,100.0,False,0,car,0 days 00:01:18.472000,0 days 02:52:03.992000,4931.4358333333375,-531.9,-205.2,86.4,4513.471073527234,0.0036477778802193727,26.011808686601352,84.44444444444444,26.011808686601352,1
2024-04-07 06:53:05.946,10810.0,302.0,8,100.0,False,0,car,0 days 00:01:18.792000,0 days 02:52:04.312000,4958.280277777782,-495.9,-200.4,86.4,4540.402282189305,0.00534015490055014,26.011808686601352,83.88888888888889,37.58051601464313,1
2024-04-07 06:53:06.226,10744.0,301.0,8,100.0,False,0,car,0 days 00:01:19.072000,0 days 02:52:04.592000,4981.691388888894,-481.2,-195.3,86.4,4567.3885750062145,0.005329254629015926,26.011808686601352,83.61111111111111,37.25584866076172,1
2024-04-07 06:53:06.466,10719.0,299.0,8,100.0,False,0,car,0 days 00:01:19.312000,0 days 02:52:04.832000,5001.624722222226,-454.7,-184.9,86.7,4582.948137982083,0.0044090271031124095,26.011808686601352,83.05555555555556,30.41446234917844,1
2024-04-07 06:53:06.666,10681.0,300.0,8,100.0,False,0,car,0 days 00:01:19.512000,0 days 02:52:05.032000,5018.291388888893,-442.6,-179.4,86.8,4598.643360185033,0.0015342176171465765,12.497487066317468,83.33333333333333,10.654289007962335,1
2024-04-07 06:53:06.866,10664.0,299.0,8,100.0,False,0,car,0 days 00:01:19.712000,0 days 02:52:05.232000,5034.902500000005,-442.6,-179.4,86.8,4611.934710755987,0.0018116959807997044,10.654289007962335,83.05555555555556,12.497487066317468,1
2024-04-07 06:53:07.146,10692.0,299.0,8,100.0,False,0,car,0 days 00:01:19.992000,0 days 02:52:05.512000,5058.15805555556,-400.2,-154.7,87.5,4625.226061326941,0.0,0.0,83.05555555555556,0.0,0
2024-04-07 06:53:07.306,10693.0,299.0,8,100.0,False,0,car,0 days 00:01:20.152000,0 days 02:52:05.672000,5071.4469444444485,-400.2,-154.7,87.5,4625.226061326941,0.0,0.0,83.05555555555556,0.0,0
2024-04-07 06:53:07.586,10685.0,300.0,8,100.0,False,0,car,0 days 00:01:20.432000,0 days 02:52:05.952000,5094.7802777777815,-360.1,-125.0,88.4,4625.226061326941,0.0,0.0,83.33333333333333,0.0,0
2024-04-07 06:53:07.826,10668.0,299.0,8,100.0,False,0,car,0 days 00:01:20.672000,0 days 02:52:06.192000,5114.713611111114,-360.1,-125.0,88.4,4625.226061326941,0.0,0.0,83.05555555555556,0.0,0
2024-04-07 06:53:08.026,10663.0,300.0,8,100.0,False,0,car,0 days 00:01:20.872000,0 days 02:52:06.392000,5131.380277777781,-360.1,-125.0,88.4,4631.805574986779,0.0,0.0,83.33333333333333,0.0,0
2024-04-07 06:53:08.386,10659.0,300.0,8,100.0,False,0,car,0 days 00:01:21.232000,0 days 02:52:06.752000,5161.380277777781,-325.9,-92.9,89.1,4638.385088646617,0.0,0.0,83.33333333333333,0.0,0
2024-04-07 06:53:08.586,10638.0,300.0,8,100.0,False,0,car,0 days 00:01:21.432000,0 days 02:52:06.952000,5178.046944444448,-321.1,-88.4,89.2,4656.5578704920035,0.0,0.0,83.33333333333333,0.0,0
2024-04-07 06:53:08.906,10682.0,301.0,8,100.0,False,0,car,0 days 00:01:21.752000,0 days 02:52:07.272000,5204.8025000000025,-286.2,-54.8,90.0,4674.73065233739,0.0,0.0,83.61111111111111,0.0,0
2024-04-07 06:53:09.225,10458.0,296.0,8,0.0,True,0,car,0 days 00:01:22.071000,0 days 02:52:07.591000,5231.031388888891,-273.3,-42.0,90.4,4692.903434182776,0.0,0.0,82.22222222222221,0.0,0
2024-04-07 06:53:09.425,9447.0,274.0,8,0.0,True,0,car,0 days 00:01:22.271000,0 days 02:52:07.791000,5246.253611111114,-273.3,-42.0,90.4,4711.076216028163,0.0,0.0,76.11111111111111,0.0,0
2024-04-07 06:53:09.625,9414.0,246.0,8,0.0,True,0,car,0 days 00:01:22.471000,0 days 02:52:07.991000,5259.920277777781,-258.3,-27.0,90.7,4726.491143858029,0.0,0.0,68.33333333333333,0.0,0
2024-04-07 06:53:09.825,8948.0,221.0,8,0.0,True,0,car,0 days 00:01:22.671000,0 days 02:52:08.191000,5272.198055555559,-249.7,-18.5,90.9,4740.849764961743,0.0,0.0,61.388888888888886,0.0,0
2024-04-07 06:53:09.985,9788.0,209.0,8,0.0,True,0,car,0 days 00:01:22.831000,0 days 02:52:08.351000,5281.4869444444475,-238.8,-7.6,91.3,4755.208386065457,0.0,0.0,58.05555555555556,0.0,0
2024-04-07 06:53:10.145,10163.0,189.0,8,0.0,True,0,car,0 days 00:01:22.991000,0 days 02:52:08.511000,5289.886944444447,-228.4,2.3,91.5,4769.429848718784,-0.0007162581548544373,0.0,52.5,1.9741865393175428,0
2024-04-07 06:53:10.465,9551.0,179.0,7,0.0,True,0,car,0 days 00:01:23.311000,0 days 02:52:08.831000,5305.798055555559,-228.4,2.3,91.5,4783.651311372112,0.0,0.0,49.72222222222222,0.0,0
2024-04-07 06:53:10.705,10144.0,141.0,4,0.0,True,0,car,0 days 00:01:23.551000,0 days 02:52:09.071000,5315.198055555558,-216.4,12.0,91.7,4789.672108661508,-0.0016918421447843764,1.9741865393175428,39.166666666666664,2.595332845714366,1
2024-04-07 06:53:10.905,9229.0,128.0,3,0.0,True,0,car,0 days 00:01:23.751000,0 days 02:52:09.271000,5322.30916666667,-211.3,15.2,91.8,4795.692905950904,0.0,2.1804541868805978,35.55555555555556,0.0,1
2024-04-07 06:53:11.105,8207.0,118.0,3,0.0,True,0,car,0 days 00:01:23.951000,0 days 02:52:09.471000,5328.864722222224,-206.4,17.7,91.7,4808.112245707912,-0.015316956355863463,2.595332845714366,32.77777777777778,16.456273171222442,1
2024-04-07 06:53:11.465,7377.0,106.0,3,0.0,True,0,car,0 days 00:01:24.311000,0 days 02:52:09.831000,5339.464722222225,-190.5,22.8,91.7,4813.792034436377,-0.002515013017263488,11.822593510998153,29.444444444444443,2.1804541868805978,1
2024-04-07 06:53:11.905,6651.0,95.0,3,0.0,True,0,car,0 days 00:01:24.751000,0 days 02:52:10.271000,5351.075833333336,-176.7,22.9,91.3,4820.792748685652,-0.04281812890571158,11.822593510998153,26.38888888888889,29.81740843935548,1
2024-04-07 06:53:12.106,6179.0,90.0,3,0.0,False,0,car,0 days 00:01:24.952000,0 days 02:52:10.472000,5356.100833333336,-176.7,22.9,91.3,4827.792748685652,-0.018916149617597047,11.822593510998153,25.0,11.822593510998153,1
2024-04-07 06:53:12.466,6443.0,90.0,3,10.0,False,0,car,0 days 00:01:25.312000,0 days 02:52:10.832000,5365.100833333336,-169.7,20.3,91.2,4833.339819984996,-0.023870803200033007,11.822593510998153,25.0,14.919252000020629,1
2024-04-07 06:53:12.626,6436.0,86.0,3,13.0,False,0,car,0 days 00:01:25.472000,0 days 02:52:10.992000,5368.923055555558,-164.8,16.8,91.0,4839.361447671926,-0.019926208712105,13.196556325573487,23.88888888888889,11.371469107617946,1
2024-04-07 06:53:12.986,7163.0,91.0,3,44.0,False,0,car,0 days 00:01:25.832000,0 days 02:52:11.352000,5378.023055555558,-159.9,12.5,90.8,4847.187685593175,-0.01533153109881446,13.196556325573487,25.27777777777778,9.796327857197728,1
2024-04-07 06:53:13.386,7407.0,99.0,3,3.0,False,0,car,0 days 00:01:26.232000,0 days 02:52:11.752000,5389.023055555558,-150.7,5.6,90.6,4853.539063396455,0.024656363049468985,14.919252000020629,27.5,18.64637455616092,1
2024-04-07 06:53:13.666,6885.0,95.0,3,0.0,False,0,car,0 days 00:01:26.512000,0 days 02:52:12.032000,5396.411944444447,-141.3,2.6,90.4,4861.802839772907,0.018950401105754282,13.196556325573487,26.38888888888889,13.196556325573487,1
2024-04-07 06:53:13.946,6706.0,92.0,3,0.0,False,0,car,0 days 00:01:26.792000,0 days 02:52:12.312000,5403.567500000003,-136.0,2.2,90.3,4871.011531319484,0.023034538930701412,13.196556325573487,25.555555555555554,15.043544560914873,1
2024-04-07 06:53:14.266,6698.0,91.0,3,25.0,False,0,car,0 days 00:01:27.112000,0 days 02:52:12.632000,5411.656388888891,-128.3,3.0,90.2,4878.7529782126685,0.02740029956379224,13.196556325573487,25.27777777777778,17.507861164179285,1
2024-04-07 06:53:14.666,7362.0,97.0,3,44.0,False,0,car,0 days 00:01:27.512000,0 days 02:52:13.032000,5422.43416666667,-118.2,6.8,90.1,4886.982802026092,0.017858896281878874,12.965613820694314,26.944444444444443,12.965613820694314,1
2024-04-07 06:53:14.826,7886.0,101.0,3,51.0,False,0,car,0 days 00:01:27.672000,0 days 02:52:13.192000,5426.923055555559,-110.9,11.8,89.9,4895.802099050232,0.010345494332173863,8.143085469329133,28.055555555555554,8.143085469329133,1
2024-04-07 06:53:15.066,8089.0,101.0,3,57.0,False,0,car,0 days 00:01:27.912000,0 days 02:52:13.432000,5433.656388888892,-106.1,16.1,89.7,4904.650262701522,0.007051855849434485,8.143085469329133,28.055555555555554,5.550615858030954,1
2024-04-07 06:53:15.466,9489.0,122.0,3,78.0,False,0,car,0 days 00:01:28.312000,0 days 02:52:13.832000,5447.211944444448,-95.7,26.1,89.2,4913.912011996336,0.0031690159977636793,8.143085469329133,33.888888888888886,3.6394779406415583,1
2024-04-07 06:53:15.865,10912.0,135.0,3,84.0,False,0,car,0 days 00:01:28.711000,0 days 02:52:14.231000,5462.1744444444475,-89.0,31.8,88.9,4926.337791649944,0.0,8.143085469329133,37.5,0.0,1
2024-04-07 06:53:16.145,10119.0,150.0,3,82.0,False,0,car,0 days 00:01:28.991000,0 days 02:52:14.511000,5473.8411111111145,-77.9,39.4,88.4,4938.7635713035515,-0.006749100575594851,11.717188499296615,41.666666666666664,11.717188499296615,1
2024-04-07 06:53:16.345,9647.0,157.0,4,83.0,False,0,car,0 days 00:01:29.191000,0 days 02:52:14.711000,5482.563333333337,-60.1,46.2,87.5,4951.241551909403,-0.00838872810290629,11.717188499296615,43.61111111111111,15.954765355596997,1
2024-04-07 06:53:16.625,10677.0,165.0,4,100.0,False,0,car,0 days 00:01:29.471000,0 days 02:52:14.991000,5495.39666666667,-60.1,46.2,87.5,4964.410074985283,-0.007948832680222511,11.717188499296615,45.833333333333336,16.698068651161876,1
2024-04-07 06:53:16.785,11047.0,174.0,4,100.0,False,0,car,0 days 00:01:29.631000,0 days 02:52:15.151000,5503.130000000004,-47.1,48.3,86.5,4977.423913773281,-0.00804331360492649,11.717188499296615,48.33333333333333,18.79007428261994,1
2024-04-07 06:53:17.105,11189.0,189.0,4,100.0,False,0,car,0 days 00:01:29.951000,0 days 02:52:15.471000,5519.930000000003,-31.6,48.9,85.4,4990.423913773281,-0.0035477781549624085,15.954765355596997,52.5,9.778563539615138,1
2024-04-07 06:53:17.385,10390.0,195.0,4,100.0,False,0,car,0 days 00:01:30.231000,0 days 02:52:15.751000,5535.09666666667,-20.9,48.4,84.6,5003.423913773281,-0.0035477781549624085,16.698068651161876,54.166666666666664,10.409279656052899,1
2024-04-07 06:53:17.705,10905.0,205.0,5,100.0,False,0,car,0 days 00:01:30.551000,0 days 02:52:16.071000,5553.318888888893,1.2,45.2,83.1,5018.931976192552,-0.00297400892307473,18.79007428261994,56.94444444444444,9.643728780263544,1
2024-04-07 06:53:17.905,11127.0,214.0,5,100.0,False,0,car,0 days 00:01:30.751000,0 days 02:52:16.271000,5565.207777777781,1.2,45.2,83.1,5036.32881498585,-0.006027051724263569,21.29744296021407,59.44444444444444,21.29744296021407,1
2024-04-07 06:53:18.305,11484.0,223.0,5,100.0,False,0,car,0 days 00:01:31.151000,0 days 02:52:16.671000,5589.985555555559,35.8,34.3,80.8,5054.173141815406,-0.005875909371499292,21.29744296021407,61.94444444444444,22.54653527278459,1
2024-04-07 06:53:18.706,10719.0,228.0,5,100.0,False,0,car,0 days 00:01:31.552000,0 days 02:52:17.072000,5615.382222222226,52.9,26.6,79.8,5072.926808123624,-0.00559099460994111,21.29744296021407,63.33333333333333,22.426100602097115,1
2024-04-07 06:53:18.946,10702.0,235.0,6,100.0,False,0,car,0 days 00:01:31.792000,0 days 02:52:17.312000,5631.048888888892,61.8,21.5,79.2,5091.680474431842,-0.00559099460994111,21.29744296021407,65.27777777777777,23.82428065848748,1
2024-04-07 06:53:19.146,10881.0,239.0,6,100.0,False,0,car,0 days 00:01:31.992000,0 days 02:52:17.512000,5644.3266666666705,98.5,-5.4,77.5,5110.434140740061,0.0,0.0,66.38888888888889,0.0,0
2024-04-07 06:53:19.466,10994.0,246.0,6,100.0,False,0,car,0 days 00:01:32.312000,0 days 02:52:17.832000,5666.193333333336,98.5,-5.4,77.5,5127.345970918962,0.0,0.0,68.33333333333333,0.0,0
2024-04-07 06:53:19.746,11268.0,251.0,6,100.0,False,0,car,0 days 00:01:32.592000,0 days 02:52:18.112000,5685.715555555558,118.3,-24.8,76.7,5154.22198252783,0.0,0.0,69.72222222222221,0.0,0
2024-04-07 06:53:20.186,11526.0,256.0,6,100.0,False,0,car,0 days 00:01:33.032000,0 days 02:52:18.552000,5717.004444444447,129.8,-37.2,76.1,5172.455193983851,0.0,0.0,71.11111111111111,0.0,0
2024-04-07 06:53:20.466,11717.0,261.0,6,100.0,False,0,car,0 days 00:01:33.312000,0 days 02:52:18.832000,5737.304444444447,148.4,-58.9,75.3,5172.455193983851,0.0,0.0,72.5,0.0,0
2024-04-07 06:53:20.706,10518.0,265.0,7,100.0,False,0,car,0 days 00:01:33.552000,0 days 02:52:19.072000,5754.971111111114,160.2,-72.8,74.7,5172.455193983851,0.0,0.0,73.61111111111111,0.0,0
